count_point_id,year,region_id,region_name,region_ons_code,local_authority_id,local_authority_name,local_authority_code,road_name,road_category,road_type,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,link_length_km,link_length_miles,estimation_method,estimation_method_detailed,direction_of_travel,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,all_motor_vehicles
90014,2018,3,Scotland,S92000003,45,Aberdeenshire,S12000034,A90,TA,Major,A975,A948,397160,822800,57.29579608,-2.04876685,7,4.35,Estimated,Estimated using previous year's AADF on this link,S,0,90,6072,103,1342,298,82,68,18,112,155,734,8341
50916,2018,3,Scotland,S92000003,35,Highland,S12000017,A863,PA,Major,B8009,A87,142000,831090,57.29726708,-6.28443496,8,4.97,Estimated,Estimated using previous year's AADF on this link,E,5,24,478,8,130,25,5,3,0,1,0,35,676
50916,2018,3,Scotland,S92000003,35,Highland,S12000017,A863,PA,Major,B8009,A87,142000,831090,57.29726708,-6.28443496,8,4.97,Estimated,Estimated using previous year's AADF on this link,W,1,15,403,8,130,17,4,5,0,1,3,31,587
1058,2018,3,Scotland,S92000003,45,Aberdeenshire,S12000034,A97,PA,Major,A944,A941,347570,823300,57.29727484,-2.87165577,9,5.59,Estimated,Estimated using previous year's AADF on this link,N,1,5,384,6,166,16,12,7,7,4,13,59,621
1058,2018,3,Scotland,S92000003,45,Aberdeenshire,S12000034,A97,PA,Major,A944,A941,347570,823300,57.29727484,-2.87165577,9,5.59,Estimated,Estimated using previous year's AADF on this link,S,1,8,402,7,172,16,14,5,7,1,7,50,640
77101,2018,3,Scotland,S92000003,35,Highland,S12000017,A95,TA,Major,A938,A938,300000,824460,57.29974333,-3.6612039,0.8,0.5,Estimated,Estimated using previous year's AADF on this link,N,0,9,1219,19,434,71,31,10,6,23,67,209,1890
77101,2018,3,Scotland,S92000003,35,Highland,S12000017,A95,TA,Major,A938,A938,300000,824460,57.29974333,-3.6612039,0.8,0.5,Estimated,Estimated using previous year's AADF on this link,S,0,9,1388,21,470,84,32,15,2,31,202,367,2256
758,2018,3,Scotland,S92000003,35,Highland,S12000017,A82,TA,Major,A887,A831,251300,826100,57.30119594,-4.4696815,20.5,12.74,Estimated,Estimated using previous year's AADF on this link,N,6,60,1204,45,428,76,34,19,5,19,21,175,1912
758,2018,3,Scotland,S92000003,35,Highland,S12000017,A82,TA,Major,A887,A831,251300,826100,57.30119594,-4.4696815,20.5,12.74,Estimated,Estimated using previous year's AADF on this link,S,6,47,1179,34,426,69,32,17,4,10,47,180,1866
89350,2018,3,Scotland,S92000003,35,Highland,S12000017,A938,PA,Major,A938 split,A95,299779,824632,57.30123923,-3.66493956,0.7,0.43,Estimated,Estimated using previous year's AADF on this link,C,0,15,1251,34,409,60,14,3,4,10,10,101,1810
90023,2018,3,Scotland,S92000003,45,Aberdeenshire,S12000034,A947,PA,Major,A920,B977,385300,823700,57.30364985,-2.24561088,16.2,10.07,Estimated,Estimated using previous year's AADF on this link,C,4,35,4884,69,1015,161,52,92,5,38,235,582,6586
20867,2018,3,Scotland,S92000003,35,Highland,S12000017,A938,PA,Major,A938 split,A95,300000,824900,57.3036941,-3.66138207,0.8,0.5,Estimated,Estimated using previous year's AADF on this link,E,1,6,765,13,274,29,5,9,22,6,0,71,1129
20867,2018,3,Scotland,S92000003,35,Highland,S12000017,A938,PA,Major,A938 split,A95,300000,824900,57.3036941,-3.66138207,0.8,0.5,Estimated,Estimated using previous year's AADF on this link,W,4,5,733,18,259,27,10,3,23,2,3,68,1084
30986,2018,3,Scotland,S92000003,35,Highland,S12000017,A938,PA,Major,B9007,"A938 split, Skye of Curr",295000,825140,57.30472562,-3.74442827,7.8,4.85,Estimated,Estimated using previous year's AADF on this link,E,0,8,622,17,218,32,7,2,2,5,9,55,920
30986,2018,3,Scotland,S92000003,35,Highland,S12000017,A938,PA,Major,B9007,"A938 split, Skye of Curr",295000,825140,57.30472562,-3.74442827,7.8,4.85,Estimated,Estimated using previous year's AADF on this link,W,0,8,628,17,191,28,7,2,2,6,1,46,889
1139,2018,3,Scotland,S92000003,35,Highland,S12000017,A863,PA,Major,B885,B8009,140000,833000,57.31324163,-6.31953693,11.5,7.15,Estimated,Estimated using previous year's AADF on this link,N,0,0,209,0,52,10,7,5,0,2,9,32,293
1139,2018,3,Scotland,S92000003,35,Highland,S12000017,A863,PA,Major,B885,B8009,140000,833000,57.31324163,-6.31953693,11.5,7.15,Estimated,Estimated using previous year's AADF on this link,S,0,0,226,0,59,12,10,5,0,4,1,32,317
77103,2018,3,Scotland,S92000003,35,Highland,S12000017,A95,TA,Major,A938,A939,302000,826010,57.31409497,-3.62864345,3.7,2.3,Estimated,Estimated using previous year's AADF on this link,E,2,12,1104,15,458,59,12,3,9,18,56,157,1747
77103,2018,3,Scotland,S92000003,35,Highland,S12000017,A95,TA,Major,A938,A939,302000,826010,57.31409497,-3.62864345,3.7,2.3,Estimated,Estimated using previous year's AADF on this link,W,2,18,1089,12,430,58,9,3,4,22,103,200,1750
11005,2018,3,Scotland,S92000003,45,Aberdeenshire,S12000034,A975,PA,Major,A90,B9000,399800,824900,57.31466936,-2.00496438,4.3,2.67,Estimated,Estimated using previous year's AADF on this link,N,1,15,1383,20,197,28,4,0,1,0,3,36,1650
11005,2018,3,Scotland,S92000003,45,Aberdeenshire,S12000034,A975,PA,Major,A90,B9000,399800,824900,57.31466936,-2.00496438,4.3,2.67,Estimated,Estimated using previous year's AADF on this link,S,1,12,1493,24,187,29,3,2,2,0,3,38,1754
40868,2018,3,Scotland,S92000003,35,Highland,S12000017,A95,TA,Major,A939,A939,304000,826110,57.31541834,-3.59549312,1.2,0.75,Estimated,Estimated using previous year's AADF on this link,E,0,0,1199,10,449,38,26,7,10,5,122,209,1866
40868,2018,3,Scotland,S92000003,35,Highland,S12000017,A95,TA,Major,A939,A939,304000,826110,57.31541834,-3.59549312,1.2,0.75,Estimated,Estimated using previous year's AADF on this link,W,0,2,1171,8,425,33,14,5,4,10,11,77,1684
10866,2018,3,Scotland,S92000003,35,Highland,S12000017,A95,TA,Major,A939,LA Boundary,304600,826460,57.31868703,-3.58567128,16.9,10.5,Estimated,Estimated using previous year's AADF on this link,E,1,5,953,17,338,24,16,14,9,17,114,194,1508
10866,2018,3,Scotland,S92000003,35,Highland,S12000017,A95,TA,Major,A939,LA Boundary,304600,826460,57.31868703,-3.58567128,16.9,10.5,Estimated,Estimated using previous year's AADF on this link,W,2,3,1030,16,304,31,29,11,9,17,99,195,1548
80046,2018,3,Scotland,S92000003,45,Aberdeenshire,S12000034,A96,TA,Major,B9002,C-road Drimmies,370000,825650,57.32041299,-2.49976556,7.3,4.54,Estimated,Estimated using previous year's AADF on this link,E,2,16,4146,33,848,113,34,25,13,52,95,331,5376
80046,2018,3,Scotland,S92000003,45,Aberdeenshire,S12000034,A96,TA,Major,B9002,C-road Drimmies,370000,825650,57.32041299,-2.49976556,7.3,4.54,Estimated,Estimated using previous year's AADF on this link,W,0,19,4418,37,1030,113,32,34,10,65,73,327,5831
31007,2018,3,Scotland,S92000003,45,Aberdeenshire,S12000034,A975,PA,Major,B9000,B9003,400000,825590,57.32086756,-2.00164442,5.6,3.48,Estimated,Estimated using previous year's AADF on this link,N,1,6,1088,25,171,17,2,3,5,1,0,28,1318
31007,2018,3,Scotland,S92000003,45,Aberdeenshire,S12000034,A975,PA,Major,B9000,B9003,400000,825590,57.32086756,-2.00164442,5.6,3.48,Estimated,Estimated using previous year's AADF on this link,S,0,6,928,26,162,16,4,1,0,0,1,22,1144
40781,2018,3,Scotland,S92000003,45,Aberdeenshire,S12000034,A96,TA,Major,A920,B9002,369200,825900,57.3226051,-2.51307949,8.9,5.53,Estimated,Estimated using previous year's AADF on this link,N,0,14,2821,46,933,74,95,36,12,38,97,352,4165
40781,2018,3,Scotland,S92000003,45,Aberdeenshire,S12000034,A96,TA,Major,A920,B9002,369200,825900,57.3226051,-2.51307949,8.9,5.53,Estimated,Estimated using previous year's AADF on this link,S,0,35,2969,43,806,110,61,22,15,49,69,326,4177
40987,2018,3,Scotland,S92000003,35,Highland,S12000017,A939,PA,Major,A940,A95,303250,827800,57.33043469,-3.60860255,17.1,10.63,Estimated,Estimated using previous year's AADF on this link,N,11,35,2662,53,608,55,32,13,3,9,16,129,3488
40987,2018,3,Scotland,S92000003,35,Highland,S12000017,A939,PA,Major,A940,A95,303250,827800,57.33043469,-3.60860255,17.1,10.63,Estimated,Estimated using previous year's AADF on this link,S,22,14,2586,42,563,65,16,5,2,7,18,112,3317
84080,2018,3,Scotland,S92000003,45,Aberdeenshire,S12000034,A947,PA,Major,A947 South Rd,A920,381800,827100,57.33406386,-2.30394967,2.1,1.3,Estimated,Estimated using previous year's AADF on this link,E,0,6,3750,67,380,197,46,37,0,15,50,345,4547
84080,2018,3,Scotland,S92000003,45,Aberdeenshire,S12000034,A947,PA,Major,A947 South Rd,A920,381800,827100,57.33406386,-2.30394967,2.1,1.3,Estimated,Estimated using previous year's AADF on this link,W,0,11,3725,57,606,240,31,48,0,45,46,411,4809
10931,2018,3,Scotland,S92000003,35,Highland,S12000017,A831,PA,Major,A82,A833,249400,830330,57.33853386,-4.50376398,2,1.24,Estimated,Estimated using previous year's AADF on this link,E,6,10,1000,11,264,20,8,9,0,0,9,45,1329
10931,2018,3,Scotland,S92000003,35,Highland,S12000017,A831,PA,Major,A82,A833,249400,830330,57.33853386,-4.50376398,2,1.24,Estimated,Estimated using previous year's AADF on this link,W,3,15,952,11,257,19,11,7,1,0,12,49,1283
30932,2018,3,Scotland,S92000003,35,Highland,S12000017,A831,PA,Major,A833,C-road Cannich,243900,830630,57.33937566,-4.59522786,18,11.18,Estimated,Estimated using previous year's AADF on this link,E,1,2,339,7,156,13,4,10,0,0,7,35,539
30932,2018,3,Scotland,S92000003,35,Highland,S12000017,A831,PA,Major,A833,C-road Cannich,243900,830630,57.33937566,-4.59522786,18,11.18,Estimated,Estimated using previous year's AADF on this link,W,1,1,293,8,153,12,3,10,1,0,7,33,489
1175,2018,3,Scotland,S92000003,45,Aberdeenshire,S12000034,A941,PA,Major,B9002,A97,345400,828100,57.34013191,-2.90872276,9.7,6.03,Estimated,Estimated using previous year's AADF on this link,E,0,5,39,0,14,4,1,0,2,0,3,10,68
1175,2018,3,Scotland,S92000003,45,Aberdeenshire,S12000034,A941,PA,Major,B9002,A97,345400,828100,57.34013191,-2.90872276,9.7,6.03,Estimated,Estimated using previous year's AADF on this link,W,0,0,40,0,14,4,1,0,2,0,1,9,63
50931,2018,3,Scotland,S92000003,45,Aberdeenshire,S12000034,A97,PA,Major,A941,B9002,350420,828300,57.34250291,-2.82537548,5.3,3.29,Estimated,Estimated using previous year's AADF on this link,N,0,14,552,5,165,17,7,7,7,4,8,50,786
50931,2018,3,Scotland,S92000003,45,Aberdeenshire,S12000034,A97,PA,Major,A941,B9002,350420,828300,57.34250291,-2.82537548,5.3,3.29,Estimated,Estimated using previous year's AADF on this link,S,2,14,573,3,155,15,15,7,6,3,9,56,801
20974,2018,3,Scotland,S92000003,45,Aberdeenshire,S12000034,A920,PA,Major,A947,A948,390000,828340,57.34545793,-2.16779831,16,9.94,Estimated,Estimated using previous year's AADF on this link,E,0,10,1187,20,467,58,21,26,6,6,29,145,1830
20974,2018,3,Scotland,S92000003,45,Aberdeenshire,S12000034,A920,PA,Major,A947,A948,390000,828340,57.34545793,-2.16779831,16,9.94,Estimated,Estimated using previous year's AADF on this link,W,1,17,1283,25,536,50,23,20,6,18,16,134,1996
80018,2018,3,Scotland,S92000003,45,Aberdeenshire,S12000034,A90,TA,Major,A948,A920,397280,830000,57.3604726,-2.04685841,2.1,1.3,Estimated,Estimated using previous year's AADF on this link,N,0,33,3650,40,1052,239,59,128,20,107,170,722,5498
80018,2018,3,Scotland,S92000003,45,Aberdeenshire,S12000034,A90,TA,Major,A948,A920,397280,830000,57.3604726,-2.04685841,2.1,1.3,Estimated,Estimated using previous year's AADF on this link,S,0,24,3564,43,912,232,65,122,18,104,94,635,5179
81405,2018,3,Scotland,S92000003,45,Aberdeenshire,S12000034,A920,PA,Major,South Road B9005,A90,396000,830525,57.36517875,-2.06814338,2.3,1.43,Estimated,Estimated using previous year's AADF on this link,E,14,20,3228,70,527,46,9,10,3,1,10,79,3925
81405,2018,3,Scotland,S92000003,45,Aberdeenshire,S12000034,A920,PA,Major,South Road B9005,A90,396000,830525,57.36517875,-2.06814338,2.3,1.43,Estimated,Estimated using previous year's AADF on this link,W,11,20,3300,65,553,42,11,7,3,3,5,72,4010
1119,2018,3,Scotland,S92000003,35,Highland,S12000017,A831,PA,Major,C-road Cannich,A862,236490,834000,57.36701564,-4.72042716,26.1,16.22,Estimated,Estimated using previous year's AADF on this link,E,0,2,257,4,40,8,1,0,0,0,0,9,312
1119,2018,3,Scotland,S92000003,35,Highland,S12000017,A831,PA,Major,C-road Cannich,A862,236490,834000,57.36701564,-4.72042716,26.1,16.22,Estimated,Estimated using previous year's AADF on this link,W,4,0,278,4,52,7,4,0,0,0,0,11,344
81406,2018,3,Scotland,S92000003,45,Aberdeenshire,S12000034,A948,PA,Major,J A920 and A948,J A948 and A90,397709,830839,57.36801155,-2.03973576,0.2,0.12,Estimated,Estimated using previous year's AADF on this link,E,4,29,3476,61,858,90,27,74,36,25,49,302,4727
81406,2018,3,Scotland,S92000003,45,Aberdeenshire,S12000034,A948,PA,Major,J A920 and A948,J A948 and A90,397709,830839,57.36801155,-2.03973576,0.2,0.12,Estimated,Estimated using previous year's AADF on this link,W,9,16,3546,69,829,89,29,32,19,22,38,230,4691
1146,2018,3,Scotland,S92000003,35,Highland,S12000017,A890,PA,Major,A87,A896,190000,836960,57.37449843,-5.49451392,23,14.29,Counted,Automatic counter,N,2,35,454,7,131,22,4,0,2,3,9,39,666
1146,2018,3,Scotland,S92000003,35,Highland,S12000017,A890,PA,Major,A87,A896,190000,836960,57.37449843,-5.49451392,23,14.29,Counted,Automatic counter,S,2,38,477,12,140,17,3,2,2,2,3,29,696
84078,2018,3,Scotland,S92000003,45,Aberdeenshire,S12000034,A947,PA,Major,NULL,NULL,379720,831800,57.3761936,-2.3388872,11.2,6.96,Estimated,Estimated using previous year's AADF on this link,N,0,10,2133,25,390,75,22,48,0,28,24,198,2756
84078,2018,3,Scotland,S92000003,45,Aberdeenshire,S12000034,A947,PA,Major,NULL,NULL,379720,831800,57.3761936,-2.3388872,11.2,6.96,Estimated,Estimated using previous year's AADF on this link,S,0,19,2164,31,312,140,23,94,0,29,55,341,2866
30952,2018,3,Scotland,S92000003,35,Highland,S12000017,A863,PA,Major,C-road to Horneval,B885,131700,840630,57.37677069,-6.46521148,13,8.08,Estimated,Estimated using previous year's AADF on this link,E,1,6,353,3,71,5,1,0,0,0,0,6,439
30952,2018,3,Scotland,S92000003,35,Highland,S12000017,A863,PA,Major,C-road to Horneval,B885,131700,840630,57.37677069,-6.46521148,13,8.08,Estimated,Estimated using previous year's AADF on this link,W,0,2,304,6,64,5,3,0,0,0,0,8,383
50928,2018,3,Scotland,S92000003,35,Highland,S12000017,A87,TA,Major,B883,A863,147650,840100,57.3811405,-6.20015424,11.5,7.15,Estimated,Estimated using previous year's AADF on this link,N,3,62,762,19,144,43,7,2,1,2,7,62,1050
50928,2018,3,Scotland,S92000003,35,Highland,S12000017,A87,TA,Major,B883,A863,147650,840100,57.3811405,-6.20015424,11.5,7.15,Estimated,Estimated using previous year's AADF on this link,S,3,61,745,19,142,43,6,2,1,2,8,61,1028
84079,2018,3,Scotland,S92000003,45,Aberdeenshire,S12000034,A920,PA,Major,NULL,NULL,370000,832900,57.38553517,-2.50065169,19.2,11.93,Estimated,Estimated using previous year's AADF on this link,E,0,4,691,2,257,38,5,10,23,8,22,105,1058
84079,2018,3,Scotland,S92000003,45,Aberdeenshire,S12000034,A920,PA,Major,NULL,NULL,370000,832900,57.38553517,-2.50065169,19.2,11.93,Estimated,Estimated using previous year's AADF on this link,W,0,6,700,0,271,44,11,7,40,17,35,154,1131
20726,2018,3,Scotland,S92000003,35,Highland,S12000017,A9,TA,Major,A938,B9154,275000,834740,57.38586256,-4.08102979,26.3,16.34,Counted,Automatic counter,E,0,34,1593,29,312,37,14,9,8,53,69,192,2159
20726,2018,3,Scotland,S92000003,35,Highland,S12000017,A9,TA,Major,A938,B9154,275000,834740,57.38586256,-4.08102979,26.3,16.34,Counted,Automatic counter,W,0,120,3598,52,965,108,36,26,20,48,221,458,5194
80019,2018,3,Scotland,S92000003,45,Aberdeenshire,S12000034,A90,TA,Major,A920,A952,400000,833910,57.39560367,-2.0016483,4.8,2.98,Estimated,Estimated using previous year's AADF on this link,N,0,19,5013,56,1199,147,34,28,20,128,224,582,6870
80019,2018,3,Scotland,S92000003,45,Aberdeenshire,S12000034,A90,TA,Major,A920,A952,400000,833910,57.39560367,-2.0016483,4.8,2.98,Estimated,Estimated using previous year's AADF on this link,S,0,18,4857,57,1112,147,42,36,24,196,162,607,6651
40953,2018,3,Scotland,S92000003,53,Comhairle nan Eilean Siar,S12000013,A865,PA,Major,B890,B892,79900,846600,57.39673532,-7.33084638,10.6,6.59,Estimated,Estimated using previous year's AADF on this link,N,0,9,664,18,187,10,10,1,0,9,5,35,913
40953,2018,3,Scotland,S92000003,53,Comhairle nan Eilean Siar,S12000013,A865,PA,Major,B890,B892,79900,846600,57.39673532,-7.33084638,10.6,6.59,Estimated,Estimated using previous year's AADF on this link,S,0,13,676,19,172,8,10,0,0,9,5,32,913
20785,2018,3,Scotland,S92000003,45,Aberdeenshire,S12000034,A96,TA,Major,A97,A920,363300,834360,57.39815661,-2.612308,13.9,8.64,Estimated,Estimated using previous year's AADF on this link,E,0,15,3058,25,730,83,19,11,12,55,69,250,4077
20785,2018,3,Scotland,S92000003,45,Aberdeenshire,S12000034,A96,TA,Major,A97,A920,363300,834360,57.39815661,-2.612308,13.9,8.64,Estimated,Estimated using previous year's AADF on this link,W,1,38,3123,26,864,71,22,12,7,59,75,246,4296
1131,2018,3,Scotland,S92000003,35,Highland,S12000017,A87,TA,Major,B883,A855,147700,842000,57.39818939,-6.20127508,3,1.86,Estimated,Estimated using previous year's AADF on this link,N,6,21,1272,68,410,57,28,10,2,3,10,111,1882
1131,2018,3,Scotland,S92000003,35,Highland,S12000017,A87,TA,Major,B883,A855,147700,842000,57.39818939,-6.20127508,3,1.86,Estimated,Estimated using previous year's AADF on this link,S,3,13,1240,64,371,61,19,5,2,9,13,109,1797
1148,2018,3,Scotland,S92000003,35,Highland,S12000017,A896,PA,Major,"Church St, Lochcarron",A890,190000,839700,57.3990651,-5.49685492,5.5,3.42,Estimated,Estimated using previous year's AADF on this link,N,4,32,729,13,208,25,12,9,2,6,6,59,1041
1148,2018,3,Scotland,S92000003,35,Highland,S12000017,A896,PA,Major,"Church St, Lochcarron",A890,190000,839700,57.3990651,-5.49685492,5.5,3.42,Estimated,Estimated using previous year's AADF on this link,S,4,48,688,10,232,24,10,5,1,5,13,57,1036
20869,2018,3,Scotland,S92000003,45,Aberdeenshire,S12000034,A97,PA,Major,B9002,A96,351830,835000,57.40283245,-2.80326687,8.6,5.34,Estimated,Estimated using previous year's AADF on this link,N,7,4,859,13,134,21,10,4,0,3,15,53,1063
20869,2018,3,Scotland,S92000003,45,Aberdeenshire,S12000034,A97,PA,Major,B9002,A96,351830,835000,57.40283245,-2.80326687,8.6,5.34,Estimated,Estimated using previous year's AADF on this link,S,4,4,899,14,145,25,11,8,3,10,23,79,1141
30867,2018,3,Scotland,S92000003,46,Moray,S12000020,A95,TA,Major,LA Boundary,B9008,318000,836000,57.40696505,-3.3664362,3.4,2.11,Estimated,Estimated using previous year's AADF on this link,E,0,10,1408,33,671,74,22,10,10,44,168,327,2450
30867,2018,3,Scotland,S92000003,46,Moray,S12000020,A95,TA,Major,LA Boundary,B9008,318000,836000,57.40696505,-3.3664362,3.4,2.11,Estimated,Estimated using previous year's AADF on this link,W,0,31,1399,31,625,85,21,15,16,64,219,419,2506
20765,2018,3,Scotland,S92000003,35,Highland,S12000017,A82,TA,Major,A831,"Blight Rd, Inverness",260000,838400,57.41434336,-4.33242008,21.4,13.3,Estimated,Estimated using previous year's AADF on this link,E,11,15,2273,93,712,125,27,21,12,14,64,263,3357
20765,2018,3,Scotland,S92000003,35,Highland,S12000017,A82,TA,Major,A831,"Blight Rd, Inverness",260000,838400,57.41434336,-4.33242008,21.4,13.3,Estimated,Estimated using previous year's AADF on this link,W,1,24,2268,86,686,108,42,47,2,22,46,266,3331
30989,2018,3,Scotland,S92000003,46,Moray,S12000020,A941,PA,Major,B9002,A920,334200,836700,57.41588764,-3.09705879,18.7,11.62,Estimated,Estimated using previous year's AADF on this link,N,0,0,96,0,17,0,1,0,0,0,5,7,120
30989,2018,3,Scotland,S92000003,46,Moray,S12000020,A941,PA,Major,B9002,A920,334200,836700,57.41588764,-3.09705879,18.7,11.62,Estimated,Estimated using previous year's AADF on this link,S,0,2,96,0,19,0,0,0,0,0,7,7,123
797,2018,3,Scotland,S92000003,45,Aberdeenshire,S12000034,A90,TA,Major,A952,A975,404600,836200,57.4161518,-1.925072,11.4,7.08,Counted,Automatic counter,E,0,34,2441,40,720,183,50,38,7,74,136,487,3723
797,2018,3,Scotland,S92000003,45,Aberdeenshire,S12000034,A90,TA,Major,A952,A975,404600,836200,57.4161518,-1.925072,11.4,7.08,Counted,Automatic counter,W,0,24,2517,45,706,192,41,32,10,95,87,458,3750
50904,2018,3,Scotland,S92000003,35,Highland,S12000017,A896,PA,Major,"Church St, Lochgarron",Shieldaig (south),183760,842100,57.41765789,-5.60259622,22.8,14.17,Estimated,Estimated using previous year's AADF on this link,N,4,26,234,6,92,12,3,0,2,2,12,30,388
50904,2018,3,Scotland,S92000003,35,Highland,S12000017,A896,PA,Major,"Church St, Lochgarron",Shieldaig (south),183760,842100,57.41765789,-5.60259622,22.8,14.17,Estimated,Estimated using previous year's AADF on this link,S,4,12,255,6,95,11,1,0,1,5,3,21,388
10933,2018,3,Scotland,S92000003,35,Highland,S12000017,A833,PA,Major,A831,A862,251440,839800,57.42418993,-4.47563106,18.2,11.31,Estimated,Estimated using previous year's AADF on this link,N,1,12,376,7,172,7,7,5,2,0,6,26,593
10933,2018,3,Scotland,S92000003,35,Highland,S12000017,A833,PA,Major,A831,A862,251440,839800,57.42418993,-4.47563106,18.2,11.31,Estimated,Estimated using previous year's AADF on this link,S,1,4,358,11,188,16,5,10,2,4,6,43,604
10952,2018,3,Scotland,S92000003,35,Highland,S12000017,A863,PA,Major,B884,C-road to A850 at Horneval,127000,846330,57.42501806,-6.54945905,1.1,0.68,Estimated,Estimated using previous year's AADF on this link,E,0,1,457,7,96,13,10,0,0,2,1,26,588
10952,2018,3,Scotland,S92000003,35,Highland,S12000017,A863,PA,Major,B884,C-road to A850 at Horneval,127000,846330,57.42501806,-6.54945905,1.1,0.68,Estimated,Estimated using previous year's AADF on this link,W,0,4,396,5,63,15,4,2,1,1,1,24,492
50770,2018,3,Scotland,S92000003,45,Aberdeenshire,S12000034,A952,PA,Major,A950,A90,401470,837300,57.42605277,-1.97717181,15.2,9.44,Estimated,Estimated using previous year's AADF on this link,N,0,15,2141,40,487,83,32,27,12,26,46,227,2909
50770,2018,3,Scotland,S92000003,45,Aberdeenshire,S12000034,A952,PA,Major,A950,A90,401470,837300,57.42605277,-1.97717181,15.2,9.44,Estimated,Estimated using previous year's AADF on this link,S,0,8,2044,41,469,83,32,30,7,27,33,213,2775
40952,2018,3,Scotland,S92000003,35,Highland,S12000017,A863,PA,Major,A850,B884,126000,846750,57.42817724,-6.56652674,2,1.24,Estimated,Estimated using previous year's AADF on this link,E,1,4,451,12,128,16,1,2,0,0,0,19,614
40952,2018,3,Scotland,S92000003,35,Highland,S12000017,A863,PA,Major,A850,B884,126000,846750,57.42817724,-6.56652674,2,1.24,Estimated,Estimated using previous year's AADF on this link,W,1,4,441,13,122,14,3,2,0,0,0,19,599
10985,2018,3,Scotland,S92000003,35,Highland,S12000017,A939,PA,Major,A940,LA Boundary,300460,838900,57.42949979,-3.6594181,0.2,0.12,Estimated,Estimated using previous year's AADF on this link,N,1,0,101,0,33,5,0,2,0,2,4,13,147
10985,2018,3,Scotland,S92000003,35,Highland,S12000017,A939,PA,Major,A940,LA Boundary,300460,838900,57.42949979,-3.6594181,0.2,0.12,Estimated,Estimated using previous year's AADF on this link,S,0,0,142,0,42,10,0,2,0,2,6,19,202
50867,2018,3,Scotland,S92000003,35,Highland,S12000017,A940,PA,Major,A939,LA Boundary,300600,838900,57.42953046,-3.65708762,0.3,0.19,Estimated,Estimated using previous year's AADF on this link,E,2,7,331,0,68,5,2,3,0,1,12,24,429
50867,2018,3,Scotland,S92000003,35,Highland,S12000017,A940,PA,Major,A939,LA Boundary,300600,838900,57.42953046,-3.65708762,0.3,0.19,Estimated,Estimated using previous year's AADF on this link,W,2,3,357,1,85,7,1,3,3,2,23,39,485
1192,2018,3,Scotland,S92000003,45,Aberdeenshire,S12000034,A975,PA,Major,B9003,A90,410550,837800,57.43042629,-1.82595313,15,9.32,Estimated,Estimated using previous year's AADF on this link,N,1,12,731,33,176,25,3,2,1,0,1,32,984
1192,2018,3,Scotland,S92000003,45,Aberdeenshire,S12000034,A975,PA,Major,B9003,A90,410550,837800,57.43042629,-1.82595313,15,9.32,Estimated,Estimated using previous year's AADF on this link,S,0,6,684,30,142,31,3,2,0,0,1,36,899
10953,2018,3,Scotland,S92000003,53,Comhairle nan Eilean Siar,S12000013,A865,PA,Major,B892,B892,80000,850400,57.43079181,-7.33414248,7.3,4.54,Estimated,Estimated using previous year's AADF on this link,N,1,1,411,11,216,26,12,3,1,1,9,52,692
10953,2018,3,Scotland,S92000003,53,Comhairle nan Eilean Siar,S12000013,A865,PA,Major,B892,B892,80000,850400,57.43079181,-7.33414248,7.3,4.54,Estimated,Estimated using previous year's AADF on this link,S,0,3,416,6,221,24,18,2,1,3,3,50,695
30987,2018,3,Scotland,S92000003,35,Highland,S12000017,A939,PA,Major,LA Boundary,LA Boundary,298000,839710,57.43622649,-3.70070476,3.5,2.17,Estimated,Estimated using previous year's AADF on this link,E,0,3,157,0,20,5,0,5,0,0,8,18,198
30987,2018,3,Scotland,S92000003,35,Highland,S12000017,A939,PA,Major,LA Boundary,LA Boundary,298000,839710,57.43622649,-3.70070476,3.5,2.17,Estimated,Estimated using previous year's AADF on this link,W,4,7,167,0,16,7,0,0,0,3,6,16,206
50925,2018,3,Scotland,S92000003,35,Highland,S12000017,A850,PA,Major,end of A-road status,A863,125000,848100,57.43966113,-6.58464071,1.5,0.93,Estimated,Estimated using previous year's AADF on this link,N,1,2,268,8,27,1,3,0,0,0,0,4,309
50925,2018,3,Scotland,S92000003,35,Highland,S12000017,A850,PA,Major,end of A-road status,A863,125000,848100,57.43966113,-6.58464071,1.5,0.93,Estimated,Estimated using previous year's AADF on this link,S,1,2,271,8,29,1,3,0,0,0,0,4,314
20944,2018,3,Scotland,S92000003,35,Highland,S12000017,A850,PA,Major,A863,C-road to A863 at Lonmore,127000,847970,57.43970305,-6.55128536,2.5,1.55,Estimated,Estimated using previous year's AADF on this link,E,2,8,424,10,72,12,0,0,0,2,0,14,529
20944,2018,3,Scotland,S92000003,35,Highland,S12000017,A850,PA,Major,A863,C-road to A863 at Lonmore,127000,847970,57.43970305,-6.55128536,2.5,1.55,Estimated,Estimated using previous year's AADF on this link,W,0,5,497,11,77,13,1,0,1,0,0,16,606
